F,x,grad
0.001,1.924869990955139e-5,0.0222442641405885
0.002,3.788553055950267e-5,0.022252771468991295
0.003,5.6817984493418606e-5,0.0222411540820602
0.004,7.573832598978944e-5,0.022225010434221416
0.005,9.46427585660046e-5,0.02220445800990666
0.006,0.00011352763575347642,0.022179647039892083
0.007,0.0001323894971322479,0.022150759832615975
0.008,0.00015122510329375008,0.02211800989931332
0.009,0.00017061096797884478,0.022079457695331595
0.01,0.0001894483749020817,0.022039822695975854
0.011,0.00020825091665079573,0.021997148423481216
0.012,0.00022701649630274103,0.0219517594730851
0.013,0.00024574338981977697,0.021904003262103136
0.014,0.00026443026657903143,0.021854247448205712
0.015,0.0002830762057569748,0.021802877062350914
0.016,0.00030168070822257875,0.021750291390546597
0.017,0.00032024370370637405,0.021696900652795448
0.018,0.00033856498182503384,0.021643220618263393
0.019,0.00035703608974237914,0.021589447903366046
0.02,0.0003754681434789578,0.02153613016811158
0.021,0.00039386275934468417,0.02148368646764234
0.022,0.00041222194806204326,0.021432529528062096
0.023,0.0004305480966705797,0.02138306267951603
0.024,0.00044884394783509924,0.021335677073666594
0.025,0.0004671125772079803,0.021290749232163498
0.026,0.0004853573694992997,0.021248638958973155
0.027,0.0005035819938822554,0.021209687635430675
0.028,0.0005217903793127987,0.021174216903160428
0.029,0.0005399866902745359,0.0211425277277428
0.03,0.0005581753033813796,0.021114899825383806
0.031,0.000576360785186875,0.02109159142640318
0.032,0.0005945478714637415,0.021072839343023033
0.033,0.0006127414481367274,0.021058859305135392
0.034,0.0006309465339793816,0.02104984652527633
0.035,0.0006491682651206308,0.02104597645404497
0.036,0.0006674118813536577,0.021047405688121957
0.037,0.0006856827141969389,0.021054272995228066
0.038,0.0007039861766244324,0.021066700423280738
0.039,0.0007223277543590317,0.02108479446446755
0.04,0.0007407129986076845,0.021108647248566606
0.041,0.0007591475201093798,0.021138337743517744
0.042,0.0007776369843645073,0.021173932944963027
0.043,0.0007961871079160493,0.02121548903970465
0.044,0.0008148036555583188,0.021263052531238003
0.045,0.0008334924383575607,0.021316661318254028
0.046,0.0008522593123762966,0.02137634571950512
0.047,0.0008711101780050321,0.02144212944030828
0.048,0.0008900509798130957,0.021514030478154447
0.049,0.0009090877068428729,0.02159206196588891
0.05,0.0009282263932788156,0.02167623295240663
0.051,0.0009474731194332249,0.021766549121790393
0.052,0.0009668340129991734,0.021863013452301596
0.053,0.0009863152505267265,0.021965626817601527
0.054,0.0010059230590864004,0.022074388532401436
0.055,0.001025663718090385,0.022189296845812046
0.056,0.0010455435612449374,0.022310349384878192
0.057,0.0010655689786130192,0.022437543551826367
0.058,0.0010857464187694762,0.022570876877749103
0.059,0.0011060823910345116,0.02271034733600229
0.06,0.0011265834677720887,0.022855953618037272
0.061,0.0011472562867441772,0.023007695374706573
0.062,0.0011681075535112894,0.023165573425566757
0.063,0.0011891440438714063,0.02332958993870069
0.064,0.0012103726063315572,0.023499748583493064
0.065,0.001231800164604431,0.023676054658365323
0.066,0.0012534337201246246,0.023858515195541087
0.067,0.0012752803545790449,0.02404713904458432
0.068,0.0012973472324438531,0.024241936936244025
0.069,0.0013196416035229372,0.024442921528092465
0.07,0.001342170805479883,0.024650107433113647
0.071,0.0013649422663551821,0.024863511232285987
0.072,0.0013879635070604055,0.025083151472155608
0.073,0.0014112421438406703,0.025309048647842405
0.074,0.0014347858906901298,0.025541225172151374
0.075,0.0014586025617119292,0.025779705331579684
0.076,0.0014827000734054295,0.026024515228674674
0.077,0.0015070864468651887,0.026275682711491125
0.078,0.0015317698098723548,0.02653323729002809
0.079,0.0015567583988591476,0.026797210039401543
0.08,0.00158206056071981,0.027067633489356726
0.081,0.0016076847544462898,0.027344541500350573
0.082,0.0016336395525549175,0.027627969125102226
0.083,0.001659933642275998,0.02791795245560117
0.084,0.0016865758264677012,0.028214528454789944
0.085,0.0017135750242177569,0.028517734772521088
0.086,0.0017409402710901111,0.028827609544617595
0.087,0.0017686807189707704,0.029144191175071166
0.088,0.001796805635463952,0.029467518100388536
0.089,0.0018253244027860182,0.029797628535205234
0.09,0.001854246516101148,0.030134560198785222
0.091,0.0018835815812397385,0.030478350022131617
0.092,0.0019133393117383342,0.030829033834313593
0.093,0.0019435295251345284,0.031186646028644127
0.094,0.0019741621384520417,0.03155121920767121
0.095,0.0020052471628059245,0.031922783807099
0.096,0.00203679469705874,0.03230136769854658
0.097,0.0020688149204571,0.03268699577139041
0.098,0.0021013180841784745,0.033079689493790025
0.099,0.002134314501718487,0.033479466453859574
0.1,0.0021678145380533433,0.033886339881293824
0.101,0.0022018285975116737,0.034300318150918455
0.102,0.002236367110296278,0.034721404269202796
0.103,0.0022714405176022883,0.035149595345491405
0.104,0.0023070592552842744,0.03558488205004317
0.105,0.0023432337360300647,0.03602724806047919
0.106,0.0023799743300174036,0.036476669500439686
0.107,0.0024172913440283304,0.03693311437212532
0.108,0.00245519499902337,0.037396541987280374
0.109,0.0024936954061793876,0.03786690239954235
0.11,0.0025328025414229245,0.038344135843134945
0.111,0.002572526218500137,0.03882817218186266
0.112,0.0026128760606544503,0.03931893037416884
0.113,0.0026538614709943043,0.03981631795943789
0.114,0.002695491601671195,0.04032023057154217
0.115,0.002737775321999826,0.0408305514861428
0.116,0.0027807211856894893,0.04134715120841227
0.117,0.0028243373973824626,0.04186988710816091
0.118,0.0028686317787142276,0.0423986031095723
0.119,0.002913611734154894,0.042933129442971264
0.12,0.0029592842168964465,0.04347328246595458
0.121,0.0030056556951105796,0.0440188645611181
0.122,0.003052732118868565,0.044569664116831956
0.123,0.003100518888110681,0.04512545559813418
0.124,0.003149020821984207,0.04568599971276469
0.125,0.00319824212995011,0.04625104367738278
0.126,0.003248186385005769,0.046820321587627514
0.127,0.003298856499418006,0.047393554894397665
0.128,0.0033502547032897207,0.0479704529871606
0.129,0.003402382526326568,0.04855071388385628
0.13,0.0034552407830815927,0.049134025024795615
0.131,0.0035088295619651374,0.049720064166515476
0.132,0.0035631482182456216,0.05030850036972088
0.133,0.0036181953711967776,0.05089899507346224
0.134,0.0036739689055337375,0.05149120324638959
0.135,0.003730465977168295,0.052084774604095954
0.136,0.003787683023305134,0.05267935488050031
0.137,0.0038456157767811023,0.05327458713993745
0.138,0.0039042592845204174,0.05387011311597037
0.139,0.0039636079299307635,0.054465574562480495
0.14,0.004023655458950957,0.05506061460212117
0.141,0.004084395009473666,0.05565487905787846
0.142,0.0041458191437894944,0.056248017753367255
0.143,0.00420791988366554,0.056839685768787035
0.144,0.004270688747659345,0.05742954464003848
0.145,0.004334116790219978,0.05801726348991379
0.146,0.004398194642171993,0.05860252008190412
0.147,0.004462912552115057,0.059185001788148076
0.148,0.004528260428337059,0.0597644064654578
0.149,0.004594227880823066,0.06034044323444743
0.15,0.004660804262953187,0.06091283315835394
0.151,0.004727978712588306,0.06148130982051352
0.152,0.004795740192125815,0.06204561980016318
0.153,0.004864077527339232,0.06260552304789604
0.154,0.004932979444667087,0.06316079316375593
0.155,0.005002434606789952,0.06371121758126089
0.156,0.0050724316462951065,0.0642565976626846
0.157,0.005142959197300789,0.06479674871004351
0.158,0.005214005924958905,0.06533149989906496
0.159,0.005285560552736664,0.06586069414147776
0.16,0.005357611887481472,0.06638418788320241
0.161,0.00543014884224052,0.06690185084461024
0.162,0.005503160456860476,0.06741356571054169
0.163,0.005576635916431553,0.06791922777592234
0.164,0.005650564567593028,0.06841874455426343
0.165,0.0057249359328338115,0.06891203535517537
0.166,0.005799739722845517,0.0693990308369025
0.167,0.005874965847012211,0.06987967253895745
0.168,0.005950604422205726,0.0703539124011009
0.169,0.006026645779917689,0.07082171227226193
0.17,0.006103080471906285,0.07128304341464967
0.171,0.006179899274454354,0.07173788600616954
0.172,0.006257093191330847,0.07218622864523198
0.173,0.006334653455608386,0.07262806786050849
0.174,0.006412571530406071,0.07306340762843021
0.175,0.006490839108697421,0.07349225890060254
0.176,0.0065694481122529035,0.07391463914324543
0.177,0.006648390689847967,0.0743305718896611
0.178,0.0067276592147776475,0.07474008630764142
0.179,0.006807246281822048,0.07514321678250334
0.18,0.00688714470369113,0.0755400025160398
0.181,0.006967347507042508,0.07593048714274081
0.182,0.007047847928127966,0.07631471836319059
0.183,0.007128639408176052,0.07669274759413254
0.184,0.00720971558846045,0.07706462963700397
0.185,0.007291070305242753,0.0774304223624216
0.186,0.0073726975845323246,0.07779018641213634
0.187,0.0074545916367297176,0.0781439849180588
0.188,0.007536746851216531,0.07849188323652648
0.189,0.007619157790903386,0.0788339486990112
0.19,0.007701819186760748,0.07917025037792907
0.191,0.007784725932367873,0.07950085886704213
0.192,0.007867873078502485,0.07982584607607271
0.193,0.007951255827778727,0.08014528503856509
0.194,0.008034869529384451,0.08045924973343468
0.195,0.008118709673865942,0.0807678149176177
0.196,0.008202771888036102,0.08107105597185833
0.197,0.008287051930012203,0.08136904875647692
0.198,0.008371545684324747,0.08166186947828302
0.199,0.00845624915719061,0.08194959456717898
0.2,0.008541158471898269,0.08223230056254992
